title,url,book_name,books_url,author_name,book_price,star_rating,rating
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,"Colouring Books Collections for Early Learning by InIkao(english) : Pack of 8 Copy Coloring Books on alphabets, numbers, colors, shapes, toys and rhymes",https://www.amazon.in//Color-Colouring-Books-Learning-InIkao/dp/8193840607/ref=zg_bs_1318052031_24/000-0000000-0000000?pd_rd_i=8193840607&psc=1,InIkao,₹199.00,4.4,"2,239"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Greatest Works of Jane Austen: Set of 5 Books,https://www.amazon.in//Greatest-Works-Jane-Austen-Books/dp/9388810511/ref=zg_bs_1318052031_25/000-0000000-0000000?pd_rd_i=9388810511&psc=1,Jane Austen,₹529.00,4.6,"2,333"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,ஒரு மனிதன் ஒரு வீடு ஒரு உலகம் Oru Manithan Oru Veedu Oru Ulagam,https://www.amazon.in//%E0%AE%AE%E0%AE%A9%E0%AE%BF%E0%AE%A4%E0%AE%A9%E0%AF%8D-%E0%AE%89%E0%AE%B2%E0%AE%95%E0%AE%AE%E0%AF%8D-Manithan-Veedu-Ulagam/dp/B07PVFGYCV/ref=zg_bs_1318052031_26/000-0000000-0000000?pd_rd_i=B07PVFGYCV&psc=1,ஜெயகாந்தன் Jeyakanthan,₹290.00,4.6,436
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Study Guide for B.Arch 2022,https://www.amazon.in//Study-Guide-B-Arch-Arihant-Experts/dp/9325792966/ref=zg_bs_1318052031_27/000-0000000-0000000?pd_rd_i=9325792966&psc=1,Arihant Experts,₹243.00,4.4,53
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,The Arts of Seduction: The 21st century guide to having the greatest sex of your life,https://www.amazon.in//Arts-Seduction-Seema-Anand/dp/9386021919/ref=zg_bs_1318052031_28/000-0000000-0000000?pd_rd_i=9386021919&psc=1,Seema Anand,₹361.00,4.4,510
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Show Your Work!: 10 Ways To Share Your Creativity And Get Discovered (Austin Kleon),https://www.amazon.in//Show-Your-Work-Austin-Kleon/dp/076117897X/ref=zg_bs_1318052031_29/000-0000000-0000000?pd_rd_i=076117897X&psc=1,Austin Kleon,₹615.00,4.6,"5,611"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,The Mindfulness Colouring Book: Anti-stress Art Therapy for Busy People,https://www.amazon.in//Mindfulness-Colouring-Book-Anti-stress-therapy/dp/0752265628/ref=zg_bs_1318052031_30/000-0000000-0000000?pd_rd_i=0752265628&psc=1,Emma Farrarons,₹284.08,4.4,"1,998"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,"The Ultimate Guide to Modern Calligraphy & Hand Lettering for Beginners: Learn to Letter: A Hand Lettering Workbook with Tips, Techniques, Practice Pages, and Projects",https://www.amazon.in//Ultimate-Gde-Modern-Calligraphy-Hand/dp/1646081498/ref=zg_bs_1318052031_1/000-0000000-0000000?pd_rd_i=1646081498&psc=1,June & Lucy,₹538.00,4.5,"24,058"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Music manuscript Book- 12 stave: 100 pages,https://www.amazon.in//Music-manuscript-Book-12-stave/dp/8194718554/ref=zg_bs_1318052031_2/000-0000000-0000000?pd_rd_i=8194718554&psc=1,SIX STRING MUSIC,₹349.99,4.0,16
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Cityscape- Colouring Book for Adults,https://www.amazon.in//Cityscape-Adult-Colouring-Peace-Relaxation/dp/9386671964/ref=zg_bs_1318052031_3/000-0000000-0000000?pd_rd_i=9386671964&psc=1,Dreamland Publications,₹105.00,4.4,271
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Short Tricks in Mathematics for IIT JEE Main & Advanced 2021-22 By Career Point Kota,https://www.amazon.in//Short-Tricks-Mathematics-Career-Point/dp/B07XLSSYL2/ref=zg_bs_1318052031_4/000-0000000-0000000?pd_rd_i=B07XLSSYL2&psc=1,Career Point Kota,₹399.00,4.1,568
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Amazon Brand - Solimo Mandala Colouring Book for Adults 4,https://www.amazon.in//Amazon-Brand-Solimo-Mandala-Colouring/dp/9388416708/ref=zg_bs_1318052031_5/000-0000000-0000000?pd_rd_i=9388416708&psc=1,Solimo,₹121.00,4.5,154
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Trinity College London Electronic Keyboard Exam Pieces & Technical Work 2019-2022: Initial Grade: And Technical Work - Initial Grade,https://www.amazon.in//Trinity-Electronic-Keyboard-Technical-2019-2022/dp/0857367773/ref=zg_bs_1318052031_6/000-0000000-0000000?pd_rd_i=0857367773&psc=1,Joanna Clarke,₹639.00,4.5,478
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Nature- Colouring Book for Adults: Adult Colouring Book for Peace & Relaxation,https://www.amazon.in//Nature-Adult-Colouring-Peace-Relaxation/dp/9387177041/ref=zg_bs_1318052031_7/000-0000000-0000000?pd_rd_i=9387177041&psc=1,Dreamland Publications,₹104.00,4.5,365
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Fantastic Beasts and Where to Find Them: The Original Screenplay,https://www.amazon.in//Fantastic-Beasts-Where-Find-Them-ebook/dp/B01ETJABRE/ref=zg_bs_1318052031_8/000-0000000-0000000?pd_rd_i=B01ETJABRE&psc=1,J.K. Rowling,₹313.95,4.5,"8,467"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Vaastu Shaastra an Ancient Technological Treatise,https://www.amazon.in//Vaastu-Shaastra-Ancient-Technological-Treatise/dp/8172344554/ref=zg_bs_1318052031_9/000-0000000-0000000?pd_rd_i=8172344554&psc=1,Reena Patra,₹132.60,4.0,22
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Mahaprastanam - (Telugu),https://www.amazon.in//Mahaprastanam-Telugu-SRI/dp/B07YFN32X7/ref=zg_bs_1318052031_10/000-0000000-0000000?pd_rd_i=B07YFN32X7&psc=1,Paperback,₹63.00,4.6,198
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Fantastic Beasts: The Crimes of Grindelwald - The Original Screenplay,https://www.amazon.in//Fantastic-Beasts-Grindelwald-Original-Screenplay-ebook/dp/B07BL2VNNV/ref=zg_bs_1318052031_11/000-0000000-0000000?pd_rd_i=B07BL2VNNV&psc=1,J.K. Rowling,₹313.95,4.6,"7,475"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Bhugol in Hindi NCERT Class11 & 12 - Set of 4 books in HINDI - UPSC,https://www.amazon.in//Bhugol-Hindi-NCERT-Class11-12/dp/B07XQ2RQ27/ref=zg_bs_1318052031_12/000-0000000-0000000?pd_rd_i=B07XQ2RQ27&psc=1,NCERT,₹250.00,4.2,348
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Adhyathma Ramayana -Nithyaparayanathinu (അദ്ധ്യാത്മരാമായണം-നിത്യപാരായണത്തിന് ),https://www.amazon.in//Adhyathma-Ramayanam-Malayalam-Nithyaparayanathinu-%E0%B4%85%E0%B4%A6%E0%B5%8D%E0%B4%A7%E0%B5%8D%E0%B4%AF%E0%B4%BE%E0%B4%A4%E0%B5%8D%E0%B4%AE%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BE%E0%B4%AF%E0%B4%A3%E0%B4%82-%E0%B4%A8%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%AF%E0%B4%AA%E0%B4%BE%E0%B4%B0%E0%B4%BE%E0%B4%AF%E0%B4%A3%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%BF%E0%B4%A8%E0%B5%8D%E2%80%8C/dp/8182677564/ref=zg_bs_1318052031_13/000-0000000-0000000?pd_rd_i=8182677564&psc=1,Hardcover,₹270.00,4.3,83
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Trinity College London Acoustic Guitar Exam Pieces 2020-2023: Initial-Grade 2: Initial to Grade 2,https://www.amazon.in//Trinity-College-London-Acoustic-2020-2023/dp/0857368958/ref=zg_bs_1318052031_14/000-0000000-0000000?pd_rd_i=0857368958&psc=1,Trinity College London,"₹1,600.00",4.6,254
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Greenlights: Raucous stories and outlaw wisdom from the Academy Award-winning actor,https://www.amazon.in//Greenlights-Raucous-stories-Academy-Award-winning/dp/1472280849/ref=zg_bs_1318052031_15/000-0000000-0000000?pd_rd_i=1472280849&psc=1,Matthew McConaughey,₹526.00,4.6,"53,155"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,The Product Book: How to Become a Great Product Manager,https://www.amazon.in//Product-Book-Become-Great-Manager-ebook/dp/B071HFBGXR/ref=zg_bs_1318052031_16/000-0000000-0000000?pd_rd_i=B071HFBGXR&psc=1,Product School,₹229.00,4.5,435
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Tintin in America,https://www.amazon.in//Tintin-America-Herge/dp/1405206144/ref=zg_bs_1318052031_17/000-0000000-0000000?pd_rd_i=1405206144&psc=1,Herge,₹374.00,4.8,726
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Hooked: How to Build Habit-Forming Products,https://www.amazon.in//Hooked-How-Build-Habit-Forming-Products/dp/B079TJV33W/ref=zg_bs_1318052031_18/000-0000000-0000000?pd_rd_i=B079TJV33W&psc=1,Nir Eyal,₹501.00,4.6,"4,480"
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,English Literature: Its History and Its Significance For the Life of the Englishspeaking World,https://www.amazon.in//English-Literature-History-Significance-Englishspeaking/dp/812913540X/ref=zg_bs_1318052031_19/000-0000000-0000000?pd_rd_i=812913540X&psc=1,William J. Long,₹265.00,4.5,593
"Arts, Film & Photography",https://www.amazon.in//gp/bestsellers/books/1318052031,Objective Agriculture By SR Kantwa 21st Edition-(Latest Edition-2020),https://www.amazon.in//objective-agriculture-sr-kantwa-21st/dp/B08BG92JJM/ref=zg_bs_1318052031_20/000-0000000-0000000?pd_rd_i=B08BG92JJM&psc=1,S.R. Kantawa,₹399.00,4.5,329
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,My Journey: Transforming Dreams into Actions,https://www.amazon.in//My-Journey-Transforming-Dreams-Actions-ebook/dp/B016APQJB2/ref=zg_bs_1318064031_1/000-0000000-0000000?pd_rd_i=B016APQJB2&psc=1,A.P.J. Abdul Kalam,₹103.48,4.7,"3,558"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Think And Grow Rich,https://www.amazon.in//Think-Grow-Rich-Napoleon-Hill/dp/9353338158/ref=zg_bs_1318064031_2/000-0000000-0000000?pd_rd_i=9353338158&psc=1,Napoleon Hill,₹94.00,4.5,"73,442"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Theory of Everything: The Origin and Fate of the Universe,https://www.amazon.in//Theory-Everything-Stephen-Hawking/dp/8179925919/ref=zg_bs_1318064031_3/000-0000000-0000000?pd_rd_i=8179925919&psc=1,Stephen Hawking,₹149.00,4.6,"11,148"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Tuesdays With Morrie: An old man, a young man, and life's greatest lesson",https://www.amazon.in//Tuesdays-Morrie-young-greatest-lesson/dp/0751527378/ref=zg_bs_1318064031_4/000-0000000-0000000?pd_rd_i=0751527378&psc=1,Mitch Albom,₹194.00,4.6,"16,477"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Girl Beyond the Gate: An absolutely unputdownable and gripping psychological thriller,https://www.amazon.in//Girl-Beyond-Gate-unputdownable-psychological-ebook/dp/B09PFZB1GF/ref=zg_bs_1318064031_5/000-0000000-0000000?pd_rd_i=B09PFZB1GF&psc=1,Becca Day,₹236.31,3.9,"1,515"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Three Thousand Stitches: Ordinary People, Extraordinary Lives",https://www.amazon.in//Three-Thousand-Stitches-Ordinary-Extraordinary/dp/0143440055/ref=zg_bs_1318064031_6/000-0000000-0000000?pd_rd_i=0143440055&psc=1,Sudha Murty,₹190.51,4.6,"7,434"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Learning How to Fly: Life Lessons for the Youth,https://www.amazon.in//Learning-How-Fly-Lessons-Youth-ebook/dp/B01M8IC1ZS/ref=zg_bs_1318064031_7/000-0000000-0000000?pd_rd_i=B01M8IC1ZS&psc=1,A.P.J. Abdul  Kalam,₹149.47,4.7,"2,777"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Autobiography of a Yogi,https://www.amazon.in//Autobiography-Yogi-Paramahansa-Yogananda/dp/8172345364/ref=zg_bs_1318064031_8/000-0000000-0000000?pd_rd_i=8172345364&psc=1,Paramahansa Yogananda,₹179.00,4.6,"7,682"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Can't Hurt Me: Master Your Mind and Defy the Odds,https://www.amazon.in//Cant-Hurt-Me-Master-Your/dp/B07KKNG8Y6/ref=zg_bs_1318064031_9/000-0000000-0000000?pd_rd_i=B07KKNG8Y6&psc=1,David Goggins,₹836.00,4.5,"52,977"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,https://www.amazon.in//Almanack-Naval-Ravikant-Wealth-Happiness/dp/B08XN477C3/ref=zg_bs_1318064031_10/000-0000000-0000000?pd_rd_i=B08XN477C3&psc=1,Eric Jorgenson,₹586.00,4.7,"7,354"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,https://www.amazon.in//Mahatma-Gandhi-Autobiography-Story-Experiments/dp/8172343116/ref=zg_bs_1318064031_11/000-0000000-0000000?pd_rd_i=8172343116&psc=1,Mahatma Gandhi,₹99.00,4.5,"7,156"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Diary of a Young Girl,https://www.amazon.in//Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_1318064031_12/000-0000000-0000000?pd_rd_i=8172345194&psc=1,Anne Frank,₹120.00,4.6,"26,904"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Ambedkar's India,https://www.amazon.in//Ambedkars-India-B-R-Ambedkar/dp/9387022897/ref=zg_bs_1318064031_13/000-0000000-0000000?pd_rd_i=9387022897&psc=1,B.R.Ambedkar,₹87.50,4.6,"1,787"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,WINGS OF FIRE: AUTOBIOGRAPHY OF ABDUL KALAM,https://www.amazon.in//Wings-Fire-Autobiography-Abdul-Kalam/dp/8173711461/ref=zg_bs_1318064031_14/000-0000000-0000000?pd_rd_i=8173711461&psc=1,Arun Tiwari,₹329.34,4.6,"12,753"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,One Small Mistake: An addictive and heart racing new thriller,https://www.amazon.in//One-Small-Mistake-addictive-thriller-ebook/dp/B09BCJW3QL/ref=zg_bs_1318064031_15/000-0000000-0000000?pd_rd_i=B09BCJW3QL&psc=1,Dandy Smith,₹236.31,4.3,"4,822"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,World's Greatest Leaders: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Leaders-Inspirational-Personalities/dp/9388369041/ref=zg_bs_1318064031_16/000-0000000-0000000?pd_rd_i=9388369041&psc=1,Wonder House Books,₹99.00,4.3,"2,419"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,I Wish I Could Tell Her (Pre-order now to get a signed copy),https://www.amazon.in//Wish-Could-Tell-Pre-order-signed/dp/9390441617/ref=zg_bs_1318064031_17/000-0000000-0000000?pd_rd_i=9390441617&psc=1,Ajay K Pandey,₹150.00,,
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,The Diary of a Young Girl,https://www.amazon.in//Diary-Young-Girl-Anne-Frank/dp/9355201141/ref=zg_bs_1318064031_18/000-0000000-0000000?pd_rd_i=9355201141&psc=1,Anne Frank,₹94.00,4.6,47
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Business Kohinoor : Ratan Tata (Hindi),https://www.amazon.in//Business-Kohinoor-Ratan-Tata-Hindi-ebook/dp/B01MA6SNRM/ref=zg_bs_1318064031_19/000-0000000-0000000?pd_rd_i=B01MA6SNRM&psc=1,B C PANDEY,₹57.82,4.3,224
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,World's Greatest Scientists & Inventors: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Scientists-Inventors-Inspirational/dp/9388369068/ref=zg_bs_1318064031_20/000-0000000-0000000?pd_rd_i=9388369068&psc=1,Wonder House Books,₹109.00,4.5,"1,537"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,A Brief History Of Time: From Big Bang To Black Holes,https://www.amazon.in//Brief-History-Time-Black-Holes/dp/0553175211/ref=zg_bs_1318064031_21/000-0000000-0000000?pd_rd_i=0553175211&psc=1,Stephen Hawking,₹270.00,4.6,"15,576"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Why I Killed Gandhi,https://www.amazon.in//Why-Killed-Gandhi-Nathuram-Godse-ebook/dp/B07W8T59PD/ref=zg_bs_1318064031_22/000-0000000-0000000?pd_rd_i=B07W8T59PD&psc=1,Nathuram Vinayak  Godse,₹29.00,4.1,"3,403"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Inner Engineering/इनर इंजीनियरिंग : आनंदमय जीवन के सूत्र: A Yogi's Guide to Joy,https://www.amazon.in//Inner-Engineering-Hindi-Yogis-Guide/dp/014344624X/ref=zg_bs_1318064031_23/000-0000000-0000000?pd_rd_i=014344624X&psc=1,सद्गुरु,₹175.00,4.5,"3,485"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Sanjeev Kumar : The Actor We All Loved,https://www.amazon.in//Sanjeev-Kumar-Actor-All-Loved/dp/9356291411/ref=zg_bs_1318064031_24/000-0000000-0000000?pd_rd_i=9356291411&psc=1,Reeta Ramamurthy Gupta,₹437.00,4.6,7
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"My Life in Full: Work, Family, and Our Future (With a special Epilogue for India)",https://www.amazon.in//My-Life-Full-special-Epilogue/dp/9389253810/ref=zg_bs_1318064031_25/000-0000000-0000000?pd_rd_i=9389253810&psc=1,Indra K. Nooyi,₹435.00,4.6,"2,587"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,A Princess Remembers: Memoirs of the Maharani of Jaipur,https://www.amazon.in//Princess-Remembers-Maharani-Gayatri/dp/8171673074/ref=zg_bs_1318064031_26/000-0000000-0000000?pd_rd_i=8171673074&psc=1,Maharani Gayatri,₹348.00,4.5,571
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Man's Search For Meaning: The classic tribute to hope from the Holocaust,https://www.amazon.in//Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI/ref=zg_bs_1318064031_27/000-0000000-0000000?pd_rd_i=B00EKOC0HI&psc=1,Viktor E Frankl,₹89.92,4.5,"48,021"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Chanakya Neeti,https://www.amazon.in//Chanakya-Neeti/dp/B07FXZ7RD2/ref=zg_bs_1318064031_28/000-0000000-0000000?pd_rd_i=B07FXZ7RD2&psc=1,Acharya Chanakya,₹225.00,4.5,258
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"My Inventions, Autobiography of Nikola Tesla",https://www.amazon.in//My-Inventions-Autobiography-Nikola-Tesla/dp/9354401473/ref=zg_bs_1318064031_29/000-0000000-0000000?pd_rd_i=9354401473&psc=1,Nikola Tesla,₹102.00,4.5,"3,265"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,World's Greatest Entrepreneurs: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Entrepreneurs-Inspirational-Personalities/dp/9388810376/ref=zg_bs_1318064031_30/000-0000000-0000000?pd_rd_i=9388810376&psc=1,Wonder House Books,₹101.00,4.4,"1,472"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,A COUNTRY CALLED CHILDHOOD: A Memoir,https://www.amazon.in//COUNTRY-CALLED-CHILDHOOD-Memoir/dp/9390652626/ref=zg_bs_1318064031_1/000-0000000-0000000?pd_rd_i=9390652626&psc=1,Deepti Naval,₹719.00,5.0,1
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Autobiography of a Yogi,https://www.amazon.in//Autobiography-of-a-Yogi/dp/B079P54C5J/ref=zg_bs_1318064031_2/000-0000000-0000000?pd_rd_i=B079P54C5J&psc=1,Paramahansa Yogananda,"₹1,126.00",4.6,"7,682"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,How To Live Your Life,https://www.amazon.in//Live-Your-Life-Ruskin-Bond/dp/9356292264/ref=zg_bs_1318064031_3/000-0000000-0000000?pd_rd_i=9356292264&psc=1,Ruskin Bond,₹241.00,4.5,91
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient and the Past-life Therapy That Changed Both Their Lives",https://www.amazon.in//Many-Lives-Masters-Prominent-Psychiatrist/dp/0749913789/ref=zg_bs_1318064031_4/000-0000000-0000000?pd_rd_i=0749913789&psc=1,Brian Weiss,₹266.00,4.6,"5,976"
"Biographies, Diaries & True Accounts",https://www.amazon.in//gp/bestsellers/books/1318064031,Build (Lead Title): An Unorthodox Guide to Making Things Worth Making - The New York Times bestseller,https://www.amazon.in//Build-Lead-Title-Unorthodox-Making/dp/1787634116/ref=zg_bs_1318064031_5/000-0000000-0000000?pd_rd_i=1787634116&psc=1,Tony Fadell,₹575.00,4.8,459
